City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
233,Nassau,US,2022-01-30 12:14:50,40.7507,-73.5829,13.93,61,0,1.01,clear sky
234,Namatanai,PG,2022-01-30 12:19:06,-3.6667,152.4333,79.92,82,93,5.03,light rain
235,Uarini,BR,2022-01-30 12:19:07,-2.99,-65.1083,78.75,95,95,3.29,overcast clouds
236,Erenhot,CN,2022-01-30 12:19:07,43.6475,111.9767,8.2,91,99,11.23,overcast clouds
237,Chokurdakh,RU,2022-01-30 12:19:08,70.6333,147.9167,-27.22,88,50,2.68,scattered clouds
238,Palana,RU,2022-01-30 12:19:08,59.1167,159.9667,8.17,87,94,15.46,overcast clouds
239,Tiksi,RU,2022-01-30 12:19:08,71.6872,128.8694,-13.81,100,51,3.98,broken clouds
240,Ahipara,NZ,2022-01-30 12:19:09,-35.1667,173.1667,61.25,89,99,6.64,overcast clouds
241,Vangaindrano,MG,2022-01-30 12:19:09,-23.35,47.6,83.19,57,0,9.62,clear sky
242,Lac Du Bonnet,CA,2022-01-30 12:19:09,50.2536,-96.0612,-5.01,100,100,2.98,overcast clouds
243,Klaksvik,FO,2022-01-30 12:19:10,62.2266,-6.589,38.32,65,100,16.96,overcast clouds
244,Westerland,DE,2022-01-30 12:19:10,54.9079,8.3033,44.02,65,75,26.46,broken clouds
245,Kalakamati,BW,2022-01-30 12:19:11,-20.5929,27.3121,77.77,59,94,12.75,moderate rain
246,Sur,OM,2022-01-30 12:19:11,22.5667,59.5289,79.3,48,0,5.5,clear sky
247,Kargasok,RU,2022-01-30 12:19:11,59.0556,80.8572,9.32,92,100,9.55,overcast clouds
248,Vanderhoof,CA,2022-01-30 12:19:12,54.0166,-124.0198,23.77,96,98,1.92,overcast clouds
249,San Cristobal,VE,2022-01-30 12:19:12,7.7669,-72.225,64.58,84,94,2.08,overcast clouds
250,Linjiang,CN,2022-01-30 12:19:13,41.8069,126.9078,4.12,96,10,0.72,clear sky
251,Muros,ES,2022-01-30 12:19:13,42.7762,-9.0603,63.86,53,0,1.28,clear sky
252,Cidreira,BR,2022-01-30 12:19:14,-30.1811,-50.2056,75.18,59,63,14.5,broken clouds
253,Saldanha,ZA,2022-01-30 12:19:14,-33.0117,17.9442,72.1,62,15,12.41,few clouds
254,Saint George,US,2022-01-30 12:15:40,37.1041,-113.5841,43.36,35,0,3.44,clear sky
255,Gayeri,BF,2022-01-30 12:19:14,12.6497,0.4931,88.18,6,4,18.75,clear sky
256,Luau,AO,2022-01-30 12:19:15,-10.7073,22.2247,73.94,84,61,8.05,moderate rain
257,Arraial Do Cabo,BR,2022-01-30 12:17:26,-22.9661,-42.0278,78.76,83,75,6.91,broken clouds
258,Joshimath,IN,2022-01-30 12:19:15,30.5667,79.5667,45.14,57,1,2.04,clear sky
259,Boa Vista,BR,2022-01-30 12:19:16,2.8197,-60.6733,78.78,61,0,12.66,clear sky
260,Arlit,NE,2022-01-30 12:19:16,18.7369,7.3853,82.36,9,1,15.86,clear sky
261,Guerrero Negro,MX,2022-01-30 12:19:17,27.9769,-114.0611,58.42,75,29,10.0,scattered clouds
262,Atbasar,KZ,2022-01-30 12:19:17,51.8,68.3333,14.72,92,100,12.46,overcast clouds
263,Kiunga,PG,2022-01-30 12:15:27,-6.1219,141.2906,73.08,97,100,1.39,overcast clouds
264,Buraydah,SA,2022-01-30 12:19:17,26.326,43.975,70.25,30,2,4.32,clear sky
265,Ambagarh Chauki,IN,2022-01-30 12:19:18,20.7833,80.7167,74.48,19,0,6.53,clear sky
266,Inzer,RU,2022-01-30 12:19:18,54.2167,57.5556,23.05,95,100,2.91,overcast clouds
267,Mount Gambier,AU,2022-01-30 12:19:18,-37.8333,140.7667,62.87,97,13,5.03,few clouds
268,Fare,PF,2022-01-30 12:19:19,-16.7,-151.0167,80.15,72,44,7.0,scattered clouds
269,San Quintin,MX,2022-01-30 12:19:19,30.4833,-115.95,55.4,74,0,4.92,clear sky
270,Umarkot,PK,2022-01-30 12:19:19,25.3616,69.7362,83.59,25,0,13.18,clear sky
271,Kenai,US,2022-01-30 12:16:57,60.5544,-151.2583,18.03,93,100,0.0,overcast clouds
272,Banda Aceh,ID,2022-01-30 12:19:20,5.5577,95.3222,80.28,73,88,6.24,overcast clouds
273,Huangchuan,CN,2022-01-30 12:19:20,32.1272,115.0394,39.34,70,88,0.67,overcast clouds
274,Henties Bay,NA,2022-01-30 12:19:21,-22.116,14.2845,69.85,72,100,11.63,overcast clouds
275,Grand Bank,CA,2022-01-30 12:20:21,47.0999,-55.765,44.6,98,100,28.92,overcast clouds
276,Marsabit,KE,2022-01-30 12:20:21,2.3284,37.9899,78.82,34,78,13.76,broken clouds
277,Adrar,MR,2022-01-30 12:20:22,20.5022,-10.0711,82.24,10,100,18.48,overcast clouds
278,Leon,MX,2022-01-30 12:18:26,21.1167,-101.6667,42.85,69,0,2.59,clear sky
279,Bataipora,BR,2022-01-30 12:20:22,-22.2953,-53.2711,76.08,85,32,5.01,scattered clouds
280,Quixada,BR,2022-01-30 12:20:22,-4.9714,-39.0153,81.59,64,89,6.8,overcast clouds
281,Katobu,ID,2022-01-30 12:20:23,-4.9408,122.5276,78.26,80,99,1.97,overcast clouds
282,Raudeberg,NO,2022-01-30 12:20:23,61.9875,5.1352,36.86,62,100,16.44,overcast clouds
283,Sao Pedro Do Sul,BR,2022-01-30 12:20:23,-29.6206,-54.1789,68.65,58,0,8.5,clear sky
284,Broken Hill,AU,2022-01-30 12:20:24,-31.95,141.4333,85.82,47,99,8.19,overcast clouds
285,Nishihara,JP,2022-01-30 12:20:24,26.1842,127.7558,60.85,77,100,26.46,overcast clouds
286,Bandarbeyla,SO,2022-01-30 12:20:25,9.4942,50.8122,77.97,65,100,18.12,overcast clouds
287,Verkhnevilyuysk,RU,2022-01-30 12:20:25,63.4453,120.3167,-20.16,100,68,4.25,broken clouds
288,Byron Bay,AU,2022-01-30 12:17:42,-28.65,153.6167,75.87,88,94,7.58,moderate rain
289,Chaman,PK,2022-01-30 12:20:26,30.9236,66.4512,57.18,35,1,8.9,clear sky
290,Butaritari,KI,2022-01-30 12:20:26,3.0707,172.7902,82.02,77,100,21.25,overcast clouds
291,Nhamunda,BR,2022-01-30 12:20:26,-2.1861,-56.7131,73.0,97,100,1.28,moderate rain
292,Olafsvik,IS,2022-01-30 12:20:27,64.8945,-23.7142,29.7,74,100,40.58,light snow
293,Makinsk,KZ,2022-01-30 12:20:27,52.6292,70.4169,14.4,94,99,13.47,overcast clouds
294,Albertville,US,2022-01-30 12:20:27,34.2676,-86.2089,31.8,56,0,9.22,clear sky
295,Elizabethtown,US,2022-01-30 12:20:09,37.694,-85.8591,29.25,57,0,0.0,clear sky
296,Lotofaga,WS,2022-01-30 12:20:28,-13.9764,-171.8578,74.98,76,58,12.26,light rain
297,Zaragoza,ES,2022-01-30 12:20:28,41.6561,-0.8773,54.12,39,0,1.99,clear sky
298,Shizunai,JP,2022-01-30 12:19:33,42.3339,142.3669,18.91,60,96,15.05,overcast clouds
299,Warrington,GB,2022-01-30 12:20:28,53.3925,-2.5802,47.91,74,40,1.99,scattered clouds
300,Loyga,RU,2022-01-30 12:20:29,61.0784,44.6075,13.44,95,95,5.99,snow
301,Jalu,LY,2022-01-30 12:20:29,29.0331,21.5482,59.05,41,73,20.15,broken clouds
302,Penzance,GB,2022-01-30 12:20:29,50.1186,-5.5371,52.81,76,94,6.89,overcast clouds
303,Conde,BR,2022-01-30 12:20:30,-7.2597,-34.9075,81.86,83,75,4.61,broken clouds
304,Nome,US,2022-01-30 12:20:30,64.5011,-165.4064,-8.84,77,0,0.0,clear sky
305,Hirara,JP,2022-01-30 12:20:30,24.8,125.2833,62.85,74,100,33.91,overcast clouds
306,Tacoronte,ES,2022-01-30 12:20:31,28.4769,-16.4102,63.75,72,20,9.22,haze
307,Bandar-E Lengeh,IR,2022-01-30 12:20:31,26.5579,54.8807,75.31,43,0,16.11,clear sky
308,Hamilton,US,2022-01-30 12:18:03,39.1834,-84.5333,23.2,74,0,1.01,clear sky
309,Tarko-Sale,RU,2022-01-30 12:20:32,64.9225,77.785,-4.81,97,89,8.77,overcast clouds
310,Ewa Beach,US,2022-01-30 12:20:32,21.3156,-158.0072,73.35,72,0,8.99,clear sky
311,Parkes,AU,2022-01-30 12:20:33,-33.1333,148.1833,74.01,64,73,4.14,broken clouds
312,Chalmette,US,2022-01-30 12:20:33,29.9427,-89.9634,46.0,67,0,1.99,clear sky
313,Port Hardy,CA,2022-01-30 12:20:33,50.6996,-127.4199,42.76,93,100,17.27,overcast clouds
314,Qaqortoq,GL,2022-01-30 12:20:34,60.7167,-46.0333,9.1,76,89,11.32,overcast clouds
315,Suoyarvi,RU,2022-01-30 12:20:34,62.0833,32.35,19.33,95,100,9.37,snow
316,Baruun-Urt,MN,2022-01-30 12:20:34,46.6806,113.2792,-0.22,88,100,9.13,overcast clouds
317,Sao Joao Da Barra,BR,2022-01-30 12:20:35,-21.6403,-41.0511,78.89,79,92,5.55,overcast clouds
318,Hofn,IS,2022-01-30 12:20:35,64.2539,-15.2082,34.41,97,100,10.36,snow
319,Tabuk,PH,2022-01-30 12:20:35,17.4189,121.4443,70.93,91,96,9.01,overcast clouds
320,Sungaipenuh,ID,2022-01-30 12:20:36,-2.0833,101.3833,67.1,98,100,0.74,moderate rain
321,Donetsk,UA,2022-01-30 12:20:36,48.0,37.8,32.81,87,100,13.73,overcast clouds
322,Longyearbyen,SJ,2022-01-30 12:20:36,78.2186,15.6401,8.44,66,20,16.11,few clouds
323,Fethiye,TR,2022-01-30 12:21:37,36.6217,29.1164,60.67,53,61,5.99,broken clouds
324,Shingu,JP,2022-01-30 12:21:37,33.7333,135.9833,41.36,67,99,6.69,overcast clouds
325,Ponnani,IN,2022-01-30 12:21:38,10.767,75.9252,88.92,65,6,9.51,clear sky
326,Mount Pleasant,US,2022-01-30 12:21:38,32.7941,-79.8626,23.14,83,0,0.0,clear sky
327,Villa Carlos Paz,AR,2022-01-30 12:21:38,-31.4241,-64.4978,77.25,10,0,1.99,clear sky
328,College,US,2022-01-30 12:21:39,64.8569,-147.8028,-27.35,67,0,0.0,light snow
329,Kodinsk,RU,2022-01-30 12:21:39,58.6881,99.1844,0.66,100,99,1.01,overcast clouds
330,Port Blair,IN,2022-01-30 12:21:39,11.6667,92.75,80.64,65,20,3.44,haze
331,Ilulissat,GL,2022-01-30 12:21:40,69.2167,-51.1,8.62,66,75,12.66,light shower snow
332,Eureka,US,2022-01-30 12:19:57,40.8021,-124.1637,47.93,81,24,1.01,few clouds
333,Yining,CN,2022-01-30 12:21:40,29.0361,114.5636,39.94,81,85,2.08,overcast clouds
334,Bereda,ES,2022-01-30 12:21:41,43.2686,-7.5406,58.41,44,10,0.56,clear sky
335,Mabaruma,GY,2022-01-30 12:21:41,8.2,-59.7833,74.5,78,60,1.79,broken clouds
336,Provideniya,RU,2022-01-30 12:21:41,64.3833,-173.3,3.96,80,3,5.75,clear sky
337,Lipari,IT,2022-01-30 12:21:42,38.4674,14.954,59.54,65,5,16.11,clear sky
338,Nabire,ID,2022-01-30 12:21:42,-3.3667,135.4833,75.69,92,100,4.68,light rain
339,Katsuura,JP,2022-01-30 12:21:42,35.1333,140.3,43.2,50,100,6.82,overcast clouds
340,Shieli,KZ,2022-01-30 12:21:42,44.1667,66.75,29.52,82,6,4.23,clear sky
341,Oistins,BB,2022-01-30 12:18:36,13.0667,-59.5333,78.89,69,20,17.27,few clouds
342,Progreso,MX,2022-01-30 12:21:43,21.2833,-89.6667,60.12,58,97,8.41,overcast clouds
343,Camana,PE,2022-01-30 12:21:43,-16.6228,-72.7111,69.85,74,70,3.29,broken clouds
344,Sao Filipe,CV,2022-01-30 12:21:44,14.8961,-24.4956,71.01,71,99,14.14,overcast clouds
345,Belaya Gora,RU,2022-01-30 12:21:44,68.5333,146.4167,-29.29,100,55,0.81,broken clouds
346,Kavaratti,IN,2022-01-30 12:21:44,10.5669,72.642,82.06,67,49,10.27,scattered clouds
347,Kardasova Recice,CZ,2022-01-30 12:21:45,49.1848,14.8532,42.33,67,91,28.99,overcast clouds
348,Fortuna,US,2022-01-30 12:21:45,40.5982,-124.1573,47.66,95,100,0.0,overcast clouds
349,Nouadhibou,MR,2022-01-30 12:21:45,20.931,-17.0347,67.98,64,100,20.71,haze
350,Taltal,CL,2022-01-30 12:21:46,-25.4,-70.4833,64.45,77,73,1.63,broken clouds
351,Telenesti,MD,2022-01-30 12:21:46,47.4997,28.3656,48.67,68,86,13.82,overcast clouds
352,Yuzhno-Sukhokumsk,RU,2022-01-30 12:21:47,44.6581,45.6436,40.73,64,85,8.5,overcast clouds
353,Aswan,EG,2022-01-30 12:21:47,24.0934,32.907,66.7,22,43,11.72,scattered clouds
354,Atyrau,KZ,2022-01-30 12:21:43,47.1167,51.8833,33.82,86,40,13.42,mist
355,Teya,RU,2022-01-30 12:21:17,60.3778,92.6267,-6.41,100,96,2.57,overcast clouds
356,Sobolevo,RU,2022-01-30 12:21:48,54.4299,31.8996,30.97,97,100,11.52,snow
357,Nyuksenitsa,RU,2022-01-30 12:21:48,60.4128,44.2397,15.06,95,78,6.17,broken clouds
358,Kupang,ID,2022-01-30 12:21:48,-10.1667,123.5833,81.18,89,40,10.36,scattered clouds
359,Panjab,AF,2022-01-30 12:21:49,34.388,67.0233,25.03,88,99,2.26,overcast clouds
360,La Palma,US,2022-01-30 12:21:49,33.8464,-118.0467,61.93,63,0,3.44,clear sky
361,Havoysund,NO,2022-01-30 12:21:49,70.9963,24.6622,29.28,59,100,18.05,overcast clouds
362,Maniitsoq,GL,2022-01-30 12:21:50,65.4167,-52.9,11.84,78,100,23.78,light snow
363,Cabo San Lucas,MX,2022-01-30 12:20:57,22.8909,-109.9124,67.51,79,14,6.73,few clouds
364,Ravar,IR,2022-01-30 12:21:50,31.2656,56.8055,52.57,26,2,6.46,clear sky
365,Manhumirim,BR,2022-01-30 12:21:50,-20.3578,-41.9581,76.01,82,99,4.14,overcast clouds
366,Mehamn,NO,2022-01-30 12:21:51,71.0357,27.8492,30.15,64,75,16.11,broken clouds
367,Vila Velha,BR,2022-01-30 12:21:51,-20.3297,-40.2925,80.55,84,20,5.75,few clouds
368,Klichka,RU,2022-01-30 12:21:51,50.4457,117.996,-15.5,97,8,3.53,clear sky
369,Marsaxlokk,MT,2022-01-30 12:21:52,35.8419,14.5431,60.08,55,2,17.27,clear sky
370,Berlevag,NO,2022-01-30 12:22:52,70.8578,29.0864,30.2,77,99,19.64,light snow
371,Zhengjiatun,CN,2022-01-30 12:22:52,43.5064,123.5064,5.79,87,2,2.1,clear sky
372,Nizhnyaya Poyma,RU,2022-01-30 12:22:53,56.1622,97.1933,3.74,98,100,0.96,overcast clouds
373,Hami,CN,2022-01-30 12:22:53,42.8,93.45,25.72,37,80,2.64,broken clouds
374,Andros Town,BS,2022-01-30 12:22:54,24.7,-77.7667,58.96,61,3,11.9,clear sky
375,Lavrentiya,RU,2022-01-30 12:22:54,65.5833,-171.0,-2.76,85,19,4.79,few clouds
376,Visakhapatnam,IN,2022-01-30 12:22:54,17.69,83.2093,76.89,65,20,6.91,haze
377,Barahona,DO,2022-01-30 12:22:55,18.2085,-71.1008,67.82,100,20,0.0,few clouds
378,Smirnykh,RU,2022-01-30 12:22:55,49.75,142.8333,-2.24,91,89,5.97,overcast clouds
379,Nalut,LY,2022-01-30 12:22:55,30.3333,10.85,54.68,41,0,11.52,clear sky
380,Kota Bahru,MY,2022-01-30 12:22:56,6.1333,102.2386,78.75,83,20,5.75,few clouds
381,Saqqez,IR,2022-01-30 12:22:56,36.2499,46.2735,31.64,76,56,5.82,broken clouds
382,Ferme-Neuve,CA,2022-01-30 12:22:56,46.7001,-75.4493,-20.42,98,19,1.59,few clouds
383,Marawi,PH,2022-01-30 12:22:57,7.9986,124.2928,71.65,93,59,1.83,broken clouds
384,Rawson,AR,2022-01-30 12:22:57,-43.3002,-65.1023,59.29,55,40,17.27,scattered clouds
385,Nemuro,JP,2022-01-30 12:22:57,43.3236,145.575,18.3,64,68,12.37,broken clouds
386,Tuatapere,NZ,2022-01-30 12:22:58,-46.1333,167.6833,59.83,94,85,2.3,overcast clouds
387,Sakaiminato,JP,2022-01-30 12:22:58,35.55,133.2333,37.38,93,75,5.75,broken clouds
388,Parrita,CR,2022-01-30 12:22:58,9.5201,-84.3225,78.57,66,12,4.14,few clouds
389,Rurrenabaque,BO,2022-01-30 12:22:59,-14.4413,-67.5278,72.64,96,100,0.6,overcast clouds
390,Komsomolskiy,UZ,2022-01-30 12:22:59,40.4272,71.7189,42.22,70,80,4.61,mist
391,Huarmey,PE,2022-01-30 12:22:59,-10.0681,-78.1522,69.66,87,100,5.66,overcast clouds
392,Oranjemund,NA,2022-01-30 12:23:00,-28.55,16.4333,72.86,68,19,15.01,few clouds
393,Shenjiamen,CN,2022-01-30 12:23:00,29.9576,122.298,42.51,68,93,15.68,overcast clouds
394,Oktyabrskiy,RU,2022-01-30 12:23:00,54.4815,53.471,21.22,94,96,6.64,overcast clouds
395,Acapulco,MX,2022-01-30 12:22:31,16.8634,-99.8901,73.22,88,0,3.44,clear sky
396,Fairbanks,US,2022-01-30 12:23:01,64.8378,-147.7164,-27.44,66,0,0.0,light snow
397,Aklavik,CA,2022-01-30 12:23:01,68.2191,-135.0107,-10.37,91,100,6.33,overcast clouds
398,Okhotsk,RU,2022-01-30 12:23:01,59.3833,143.3,15.17,81,100,12.08,overcast clouds
399,Padang,ID,2022-01-30 12:23:02,-0.9492,100.3543,80.65,85,100,3.56,overcast clouds
400,Teguldet,RU,2022-01-30 12:23:02,57.3064,88.1667,0.86,100,94,3.51,overcast clouds
401,Borba,BR,2022-01-30 12:23:02,-4.3878,-59.5939,73.08,98,100,4.09,light rain
402,Ambon,ID,2022-01-30 12:23:03,-3.6954,128.1814,84.34,74,40,6.91,scattered clouds
403,Paamiut,GL,2022-01-30 12:23:03,61.994,-49.6678,1.83,79,100,13.87,overcast clouds
404,Sturgis,US,2022-01-30 12:23:04,41.7992,-85.4192,17.65,85,100,3.44,overcast clouds
405,Beaumont,US,2022-01-30 12:23:04,30.0861,-94.1019,46.38,100,0,0.0,clear sky
406,Beloomut,RU,2022-01-30 12:20:20,54.9448,39.3394,23.04,92,89,10.76,overcast clouds
407,Maragogi,BR,2022-01-30 12:23:04,-9.0122,-35.2225,81.91,73,78,10.0,broken clouds
408,Leningradskiy,RU,2022-01-30 12:23:05,69.3833,178.4167,-8.86,95,100,3.58,overcast clouds
409,Agropoli,IT,2022-01-30 12:23:05,40.3469,14.9966,56.28,53,0,3.27,clear sky
410,Asau,RO,2022-01-30 12:23:05,46.4333,26.4,44.76,63,85,12.91,overcast clouds
411,Aksu,CN,2022-01-30 12:23:06,41.1231,80.2644,30.79,38,91,5.95,overcast clouds
412,Nadvoitsy,RU,2022-01-30 12:23:06,63.8667,34.3167,17.31,94,100,5.41,overcast clouds
413,Suntar,RU,2022-01-30 12:23:06,62.1444,117.6319,-10.1,98,42,4.92,scattered clouds
414,Santa Maria,BR,2022-01-30 12:20:35,-29.6842,-53.8069,69.1,83,75,8.05,broken clouds
415,Port Lincoln,AU,2022-01-30 12:23:07,-34.7333,135.8667,68.76,82,0,10.47,clear sky
416,Nantucket,US,2022-01-30 12:21:32,41.2835,-70.0995,17.71,61,0,21.85,clear sky
417,Bakchar,RU,2022-01-30 12:24:07,57.0186,82.0711,7.56,95,90,5.91,overcast clouds
418,Walvis Bay,NA,2022-01-30 12:24:07,-22.9575,14.5053,74.35,64,85,12.66,overcast clouds
419,Cayenne,GF,2022-01-30 12:24:08,4.9333,-52.3333,79.09,87,100,1.01,overcast clouds
420,Kuusamo,FI,2022-01-30 12:24:08,65.9667,29.1833,12.24,85,40,4.61,scattered clouds
421,Revelstoke,CA,2022-01-30 12:24:09,50.9832,-118.2023,26.62,93,100,3.44,light snow
422,Meadow Lake,US,2022-01-30 12:24:09,34.8014,-106.5436,36.68,40,80,3.51,broken clouds
423,Airai,TL,2022-01-30 12:24:09,-8.9266,125.4092,62.02,90,100,3.2,overcast clouds
424,Turukhansk,RU,2022-01-30 12:24:10,65.8167,87.9833,1.45,96,100,8.5,overcast clouds
425,Acarau,BR,2022-01-30 12:24:10,-2.8856,-40.12,76.68,86,100,11.41,overcast clouds
426,Susehri,TR,2022-01-30 12:24:10,40.1644,38.0867,27.19,90,99,3.67,light snow
427,Ambilobe,MG,2022-01-30 12:24:11,-13.2,49.05,83.19,74,68,6.98,light rain
428,Peterhead,GB,2022-01-30 12:24:11,57.5058,-1.7981,43.2,71,100,16.82,overcast clouds
429,Ponta Delgada,PT,2022-01-30 12:24:12,37.7333,-25.6667,59.72,67,40,12.66,scattered clouds
430,Mamallapuram,IN,2022-01-30 12:24:12,12.6264,80.1722,82.45,74,23,13.02,few clouds
431,Qasigiannguit,GL,2022-01-30 12:24:12,68.8193,-51.1922,8.85,78,100,10.36,overcast clouds
432,Raahe,FI,2022-01-30 12:24:13,64.6833,24.4833,19.49,92,100,14.25,overcast clouds
433,Srikakulam,IN,2022-01-30 12:24:13,18.3,83.9,72.54,66,4,8.14,clear sky
434,Dakar,SN,2022-01-30 12:24:14,14.6937,-17.4441,79.68,61,0,24.16,clear sky
435,Zaysan,KZ,2022-01-30 12:24:14,47.4667,84.8667,3.06,88,64,2.89,broken clouds
436,Bongandanga,CD,2022-01-30 12:24:14,1.5,21.05,100.29,12,8,4.52,clear sky
437,Rocha,UY,2022-01-30 12:23:26,-34.4833,-54.3333,71.98,67,43,9.53,scattered clouds
438,Yarmouth,US,2022-01-30 12:24:15,41.7057,-70.2286,17.6,89,100,19.77,overcast clouds
439,Dryden,CA,2022-01-30 12:24:15,49.7833,-92.7503,-7.31,84,0,4.61,clear sky
440,Guadalupe Y Calvo,MX,2022-01-30 12:24:16,26.1,-106.9667,36.88,72,28,4.81,scattered clouds
441,Lodja,CD,2022-01-30 12:24:16,-3.4833,23.4333,96.82,26,96,2.57,overcast clouds
442,Vila,PT,2022-01-30 12:24:16,42.0304,-8.1588,55.33,37,0,1.25,clear sky
443,Horta,PT,2022-01-30 12:24:17,38.5333,-28.6333,60.44,63,40,19.57,scattered clouds
444,Neftcala,AZ,2022-01-30 12:24:17,39.3742,49.2472,49.32,42,88,2.71,overcast clouds
445,Kamaishi,JP,2022-01-30 12:24:17,39.2667,141.8833,26.71,57,30,9.31,scattered clouds
446,Masyaf,SY,2022-01-30 12:24:17,35.0653,36.3406,53.65,67,85,5.01,overcast clouds
447,Gizo,SB,2022-01-30 12:24:18,-8.103,156.8419,82.62,77,100,8.19,overcast clouds
448,Beira,MZ,2022-01-30 12:24:18,-19.8436,34.8389,86.09,66,20,11.5,few clouds
449,Pyu,MM,2022-01-30 12:24:18,18.4833,96.4333,72.16,30,1,5.68,clear sky
450,Passo Fundo,BR,2022-01-30 12:23:59,-28.2628,-52.4067,65.97,75,77,10.85,broken clouds
451,Uitenhage,ZA,2022-01-30 12:24:19,-33.7576,25.3971,91.42,38,16,14.38,few clouds
452,Araguari,BR,2022-01-30 12:24:19,-18.6472,-48.1872,71.89,82,100,6.4,overcast clouds
453,Bauchi,NG,2022-01-30 12:24:20,10.5,10.0,82.63,10,57,11.27,broken clouds
454,Antigonish,CA,2022-01-30 12:24:20,45.6169,-61.9986,32.04,83,88,15.01,overcast clouds
455,Lazarev,RU,2022-01-30 12:24:20,52.225,141.5131,-14.21,96,21,6.06,few clouds
456,Valparaiso,CL,2022-01-30 12:19:40,-33.0393,-71.6273,64.47,69,40,2.3,scattered clouds
457,Dali,CN,2022-01-30 12:24:21,25.7,100.1833,43.18,71,58,5.59,broken clouds
458,Ostrovnoy,RU,2022-01-30 12:24:21,68.0531,39.5131,12.24,92,100,7.63,overcast clouds
459,Aba,NG,2022-01-30 12:24:21,5.1066,7.3667,94.46,13,100,6.85,overcast clouds
460,Buchanan,LR,2022-01-30 12:24:22,5.8808,-10.0467,89.56,61,67,4.54,broken clouds
461,Beringovskiy,RU,2022-01-30 12:24:22,63.05,179.3167,-12.32,100,84,4.83,broken clouds
462,Vagay,RU,2022-01-30 12:25:22,57.9375,69.0217,7.32,96,100,4.38,overcast clouds
463,Harper,LR,2022-01-30 12:25:23,4.375,-7.7169,86.54,63,39,3.38,scattered clouds
464,Olmos,PE,2022-01-30 12:25:23,-5.9847,-79.7453,71.15,73,100,2.21,overcast clouds
465,Chingirlau,KZ,2022-01-30 12:25:23,51.095,54.0814,31.33,95,100,17.63,light snow
466,Miyazu,JP,2022-01-30 12:25:24,35.5333,135.1833,35.76,85,100,5.39,overcast clouds
